wav_file,split,dialogue_id,utterance_id,utterance_text,emotion,sentiment,audio_path,audio_exists,text_pred_emotion,text_confidence,text_valence,text_neg_word_count,text_minimizer_count,text_prob_neutral,voice_pitch_mean,voice_pitch_std,voice_pitch_range,voice_jitter,voice_energy_mean,voice_energy_std,voice_shimmer,voice_zcr_mean,voice_tempo,voice_spectral_centroid,voice_silence_ratio,voice_mfcc_1,voice_mfcc_2,voice_mfcc_3,voice_pred_emotion,voice_emotion_confidence,voice_valence,cross_valence_discrepancy,cross_valence_direction,cross_confidence_product,cross_emotion_mismatch,cross_valence_sign_mismatch,discrepancy
train/dia3282_utt3282.wav,train,3282,3282,Not 700 exactly?,surprise,positive,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3282_utt3282.wav,True,neutral,0.59843844,0.08239171,1,0,0.59843844,141.7416584647883,25.36600078173267,72.81685961495656,0.05176090267586161,0.028913792222738266,0.014208530075848103,0.20285537838935852,0.1309543185763889,98.6842105263158,1745.8669278888385,0.0,-267.9095764160156,100.28559875488281,-22.898113250732422,fearful,0.13249813,-0.2608504,0.3432421,-1,0.07929198,1,1,1
train/dia3284_utt3284.wav,train,3284,3284,Double it!,joy,positive,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3284_utt3284.wav,True,anger,0.40137565,-0.23345214,0,0,0.20260113,68.19309335403547,3.563044279892362,13.73495557544544,0.0297049744620225,0.022791516035795212,0.019293641671538353,0.23669873178005219,0.1787662146226415,69.44444444444444,2539.819276748212,0.25,-284.9284973144531,51.849090576171875,2.358586549758911,fearful,0.13402802,-0.24138248,0.007930338,-1,0.053795584,1,0,1
train/dia3285_utt3285.wav,train,3285,3285,What?,surprise,positive,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3285_utt3285.wav,True,surprise,0.9222372,0.22978526,0,0,0.01386884,0.0,0.0,0.0,0.0,0.02987983264029026,0.009770306758582592,0.14482951164245605,0.19731287802419356,133.92857142857142,2272.5293937975193,0.0,-193.9148712158203,60.026458740234375,-26.339191436767578,happy,0.1406858,-0.23312709,0.46291235,-1,0.12974568,1,1,0
train/dia3286_utt3286.wav,train,3286,3286,"Im, Im sorry you didnt get to go to Spacecamp, and Im hoping that maybe somehow, this may make up for it.",sadness,negative,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3286_utt3286.wav,True,sadness,0.37842917,-0.32608226,0,0,0.24645068,181.57781231841668,111.62397514968852,700.6781043754394,0.06343168660574657,0.02520802803337574,0.018222244456410408,0.18542499840259552,0.19359357324660634,93.75,2377.8766243108635,0.19727891156462585,-292.0374450683594,55.09422302246094,-0.368492990732193,calm,0.13248776,-0.25467923,0.07140303,1,0.050137233,1,0,0
train/dia3287_utt3287.wav,train,3287,3287,Presenting Sarah Tuttles Private Very Special Spacecamp!,joy,positive,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3287_utt3287.wav,True,joy,0.8557033,0.7030892,0,0,0.02494104,229.20687653493147,113.48585550237243,434.21555746603633,0.05968674148575968,0.025512967258691788,0.016227884218096733,0.13461028039455414,0.17283585371983914,98.6842105263158,2193.6495102225817,0.10215053763440851,-260.2345886230469,63.386199951171875,-17.240337371826172,happy,0.13137455,-0.24907406,0.9521632,-1,0.11241764,1,1,0
train/dia3288_utt3288.wav,train,3288,3288,!,neutral,neutral,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3288_utt3288.wav,True,anger,0.39685306,-0.1740736,0,0,0.064959824,0.0,0.0,0.0,0.0,0.017787152901291847,0.012543861754238605,0.19401481747627258,0.2005333533653846,125.0,2317.6235782339504,0.07825954042900074,-287.5838623046875,62.79503631591797,-6.689071178436279,happy,0.14342284,-0.23349659,0.059422985,-1,0.056917794,1,0,1
train/dia3289_utt3289.wav,train,3289,3289,"Hey, both you guys should be up there with me.",neutral,neutral,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3289_utt3289.wav,True,neutral,0.3717811,0.053932413,0,0,0.3717811,145.63153615862828,38.72548082049884,191.63257892331575,0.03810367837959369,0.01946583390235901,0.009619386866688728,0.19000722467899323,0.11550490920608109,133.92857142857142,1707.2484592593505,0.0,-297.9258117675781,90.32081604003906,-12.602002143859863,sad,0.13760443,-0.27303064,0.32696307,-1,0.051158726,1,1,0
train/dia3290_utt3290.wav,train,3290,3290,"I mean, you two are-are my I mean, Im lucky to have just one good",neutral,neutral,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3290_utt3290.wav,True,joy,0.50843024,0.3499621,0,1,0.13163377,156.26738554335412,65.61549579079386,240.37561704016449,0.044376626883710656,0.019910210743546486,0.017875682562589645,0.16549904644489288,0.0763546235380117,104.16666666666667,1529.444157642762,0.3176470588235294,-415.22705078125,93.09308624267578,8.636640548706055,calm,0.13714795,-0.26057044,0.6105325,-1,0.06973016,1,1,1
train/dia3291_utt3291.wav,train,3291,3291,Thanks man.,neutral,neutral,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3291_utt3291.wav,True,neutral,0.6802404,0.116944,0,0,0.6802404,101.68322306628572,2.611890589379726,7.1566646498044975,0.01748477078872776,0.013297359459102154,0.010715039446949959,0.28905221819877625,0.15525535300925927,187.5,2025.8448654443446,0.07692307692307687,-350.5041198730469,79.09050750732422,20.68410873413086,sad,0.13952304,-0.2644864,0.3814304,-1,0.09490921,1,1,0
train/dia3292_utt3292.wav,train,3292,3292,I gotta go check something over here.,neutral,neutral,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3292_utt3292.wav,True,neutral,0.8801461,-0.05197747,0,0,0.8801461,202.83063887192554,23.542669628736512,51.83237634506631,0.02224703213208272,0.04402622580528259,0.016487058252096176,0.13430461287498474,0.13426449424342105,133.92857142857142,1562.9844509543543,0.0,-208.3262939453125,102.6431884765625,-35.77424240112305,fearful,0.13077989,-0.26681557,0.2148381,-1,0.11510541,1,0,0
train/dia3293_utt3293.wav,train,3293,3293,What a baby.,sadness,negative,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3293_utt3293.wav,True,surprise,0.68328226,0.0085593015,0,0,0.0546809,118.38023346625171,18.62079218702211,62.68938702775861,0.05641503571725787,0.01962018385529518,0.012212129309773445,0.23813781142234802,0.07653166118421052,144.23076923076923,1434.2722321398503,0.0,-358.19793701171875,97.91773986816406,1.020860195159912,fearful,0.13065876,-0.26386812,0.27242744,-1,0.08927681,1,1,1
train/dia3294_utt3294.wav,train,3294,3294,Total wuss!,sadness,negative,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3294_utt3294.wav,True,anger,0.75179994,-0.7328377,0,0,0.025248406,0.0,0.0,0.0,0.0,0.038331083953380585,0.013614825904369354,0.127279594540596,0.156689453125,170.45454545454547,1869.0284618480187,0.0,-194.78390502929688,88.83272552490234,-28.830671310424805,calm,0.13549718,-0.23618934,0.49664834,1,0.101866774,1,0,1
train/dia3295_utt3295.wav,train,3295,3295,"Really Mr. Geller, you dont have to do this.",neutral,neutral,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3295_utt3295.wav,True,neutral,0.25229162,-0.38510272,0,0,0.25229162,293.2603345044951,52.39077832432286,193.86500095563738,0.04071531760560937,0.01913132704794407,0.0121481753885746,0.14635756611824036,0.18115234375,144.23076923076923,2463.6172258578745,0.0,-269.2801513671875,50.7023811340332,-7.383510589599609,fearful,0.12978758,-0.27308208,0.11202064,1,0.03274432,1,0,0
train/dia3296_utt3296.wav,train,3296,3296,Oh come on! Here we go!  Stand by for mission countdown!,joy,positive,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3296_utt3296.wav,True,joy,0.44976026,0.3753689,0,0,0.21087651,321.68946483552526,133.28000676668935,578.7998365339924,0.031873127501375914,0.02774888090789318,0.012195137329399586,0.13290369510650635,0.1638160118689904,125.0,2181.811813533593,0.0,-259.2250671386719,55.380470275878906,-7.606473445892334,happy,0.1326864,-0.24164578,0.61701465,-1,0.059677072,1,1,0
train/dia3297_utt3297.wav,train,3297,3297,Im an alien. Im an alien.,neutral,neutral,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3297_utt3297.wav,True,fear,0.29100868,-0.46997648,0,0,0.13615654,503.2587362536,77.59334593390663,291.9339635813051,0.05570372679556379,0.05181436613202095,0.01577625796198845,0.11346945911645889,0.14539458786231885,133.92857142857142,1804.0290370731436,0.014705882352941235,-167.6745147705078,76.45247650146484,-64.0273666381836,happy,0.13959043,-0.24243157,0.22754492,1,0.040622026,1,0,1
train/dia3298_utt3298.wav,train,3298,3298,Oh no! An asteroid!,surprise,positive,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3298_utt3298.wav,True,surprise,0.84955525,0.1609681,0,0,0.01490846,390.4453780117467,88.10739756701945,354.988058112796,0.04182356845882785,0.05041300132870674,0.021543696522712708,0.11945381760597229,0.15966796875,144.23076923076923,1873.3242595865318,0.0,-170.8286895751953,75.91389465332031,-50.626686096191406,calm,0.13411729,-0.25833216,0.41930026,-1,0.113940045,1,1,0
train/dia3300_utt3300.wav,train,3300,3300,Hey.,neutral,neutral,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3300_utt3300.wav,True,neutral,0.41966107,0.13617818,0,0,0.41966107,0.0,0.0,0.0,0.0,0.004564770497381687,0.004667493049055338,0.24313123524188995,0.21429912860576922,133.92857142857142,2544.7988554774493,0.08000000000000007,-397.69891357421875,54.69208526611328,-3.5784897804260254,happy,0.13909252,-0.24066725,0.37684542,-1,0.058371715,1,1,0
train/dia3301_utt3301.wav,train,3301,3301,"No kiddin', hmm.",surprise,positive,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3301_utt3301.wav,True,neutral,0.46716467,-0.11058708,1,0,0.46716467,135.563218199161,21.474416971027203,55.91627127342511,0.03817298770239447,0.009131415747106075,0.008428297005593777,0.32332727313041687,0.10128348214285714,93.75,1372.630505739266,0.20588235294117652,-450.0600891113281,116.57182312011719,-14.963886260986328,happy,0.13251954,-0.25659704,0.14600995,-1,0.061908446,1,0,1
train/dia3302_utt3302.wav,train,3302,3302,What?,sadness,negative,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3302_utt3302.wav,True,surprise,0.9222372,0.22978526,0,0,0.01386884,127.69618415605257,53.20439203298402,170.38377043283484,0.07737697505539079,0.01604498364031315,0.014972057193517685,0.2799004018306732,0.11597900390625,117.1875,1521.6080277636988,0.26582278481012656,-385.50140380859375,113.18391418457031,-29.146556854248047,calm,0.13107361,-0.25596333,0.4857486,-1,0.12088096,1,1,1
train/dia3304_utt3304.wav,train,3304,3304,To the bank.,neutral,neutral,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3304_utt3304.wav,True,neutral,0.61456335,-0.12141517,0,0,0.61456335,269.2563674358262,30.996791140748275,78.04510296303593,0.04829280670151455,0.015958523377776146,0.011040624231100082,0.29579782485961914,0.16778564453125,125.0,2027.718520557307,0.0,-313.0101318359375,76.85161590576172,-21.819833755493164,fearful,0.12921347,-0.26909748,0.14768231,-1,0.07940986,1,0,0
train/dia3305_utt3305.wav,train,3305,3305,Sperm or regular?,neutral,neutral,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3305_utt3305.wav,True,neutral,0.78269696,-0.11374685,0,0,0.78269696,162.82578422179236,3.5414666277497515,11.10102288374489,0.015238353807749915,0.01674899086356163,0.019320016726851463,0.16051515936851501,0.17959537146226415,144.23076923076923,2061.319141583186,0.40384615384615385,-359.3150939941406,72.08120727539062,-34.51166534423828,happy,0.13728972,-0.24315633,0.12940948,-1,0.107456245,1,0,0
train/dia3306_utt3306.wav,train,3306,3306,Sperm.,neutral,neutral,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3306_utt3306.wav,True,disgust,0.7744527,-0.58123326,0,0,0.14215347,0.0,0.0,0.0,0.0,0.00814734771847725,0.0036011002957820892,0.14955151081085205,0.1745062934027778,187.5,2081.087423150664,0.0,-298.3766784667969,71.06066131591797,-28.735904693603516,disgust,0.13445969,-0.25445879,0.32677448,1,0.10413267,0,0,1
train/dia3307_utt3307.wav,train,3307,3307,"So you're really doing this, huh?",surprise,positive,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3307_utt3307.wav,True,surprise,0.8562627,0.19040772,0,0,0.027974324,165.23635797206472,21.50225874952968,68.23441893193791,0.03534204202097246,0.02428448759019375,0.010334557853639126,0.16332150995731354,0.06746651785714286,170.45454545454547,1309.0214491058005,0.0,-317.12060546875,112.6897201538086,-27.607309341430664,angry,0.12968157,-0.2730639,0.46347162,-1,0.11104149,1,1,0
train/dia3308_utt3308.wav,train,3308,3308,"Oh yeah, picked a guy, 37135.",neutral,neutral,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3308_utt3308.wav,True,neutral,0.6519219,-0.02998466,0,0,0.6519219,334.3691069431907,63.23033920050226,342.4371735895401,0.04831192100106313,0.02623603492975235,0.018898189067840576,0.19963909685611725,0.16109440835674158,110.29411764705883,1901.008734533505,0.15909090909090906,-316.05645751953125,73.92186737060547,-44.83281707763672,fearful,0.13540648,-0.26881093,0.23882627,-1,0.08827446,1,0,0
train/dia3309_utt3309.wav,train,3309,3309,Sounds nice.,neutral,neutral,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3309_utt3309.wav,True,joy,0.78532225,0.61780834,0,0,0.18813433,250.2600900112906,4.258641363644387,12.950688254700509,0.015371572034526462,0.021972043439745903,0.012354756705462933,0.26793551445007324,0.22420528017241378,144.23076923076923,2214.2824992474043,0.0,-292.0143737792969,79.43370819091797,-10.457135200500488,fearful,0.12902568,-0.26467547,0.88248384,-1,0.10132674,1,1,1
train/dia3310_utt3310.wav,train,3310,3310,"Fraid so. Brown hair, green eyes...",neutral,neutral,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3310_utt3310.wav,True,neutral,0.54641896,-0.29451644,0,0,0.54641896,230.79800938511937,20.18946500360347,90.58896514149095,0.02437614598200195,0.020493101328611374,0.01581966131925583,0.19709952175617218,0.1407428609913793,156.25,1817.2678189534709,0.0348837209302324,-309.72137451171875,82.5124740600586,-36.5208625793457,sad,0.13671605,-0.26700863,0.027507812,1,0.074704245,1,0,0
train/dia3311_utt3311.wav,train,3311,3311,"What's wrong, sweetie?",neutral,neutral,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3311_utt3311.wav,True,anger,0.3629229,-0.36515206,0,0,0.11057693,0.0,0.0,0.0,0.0,0.04639642313122749,0.017319656908512115,0.1436968594789505,0.10324928977272728,187.5,1537.3684114058858,0.0,-188.7729034423828,102.98162841796875,-0.8790490627288818,angry,0.13135056,-0.26648673,0.09866533,1,0.047670126,1,0,1
train/dia3312_utt3312.wav,train,3312,3312,"Nothing, nothing.",joy,positive,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3312_utt3312.wav,True,neutral,0.4582557,-0.33664948,0,0,0.4582557,84.45437013057561,9.425711986238147,32.59246767028766,0.0391786193311712,0.018703537061810493,0.013611288741230965,0.10887326300144196,0.07507011217948718,117.1875,1499.1771307455842,0.0,-291.4466247558594,97.32376098632812,11.719904899597168,calm,0.12809026,-0.25303754,0.083611935,1,0.058698095,1,0,1
train/dia3313_utt3313.wav,train,3313,3313,They just think you're a little...,joy,positive,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3313_utt3313.wav,True,neutral,0.7300547,-0.021590766,0,1,0.7300547,262.5338700417331,51.24202404589592,150.5853074808743,0.020503213545762962,0.01746988855302334,0.010160155594348907,0.1734761744737625,0.12711234714673914,117.1875,1702.4528191501183,0.0,-338.46612548828125,97.22027587890625,-25.02666664123535,sad,0.12923366,-0.26549682,0.24390605,-1,0.09434763,1,0,1
train/dia3315_utt3315.wav,train,3315,3315,Intense and creepy.,neutral,neutral,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3315_utt3315.wav,True,disgust,0.8905957,-0.7006109,0,0,0.011742574,234.2423295881911,21.698537137035764,100.51475022721655,0.0377042170061959,0.014875231310725212,0.008143328130245209,0.25570932030677795,0.1434868706597222,133.92857142857142,1874.3072976476226,0.0,-355.5596618652344,86.81392669677734,-7.881856441497803,fearful,0.13104565,-0.25364244,0.44696844,1,0.116708696,1,0,1
train/dia3316_utt3316.wav,train,3316,3316,"Aaaah, what's wrong, c'mon.",joy,positive,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3316_utt3316.wav,True,neutral,0.26411587,-0.29764596,0,0,0.26411587,139.44438643450033,20.769850352269295,77.56027017485467,0.038076556535883564,0.022394893690943718,0.010933861136436462,0.12983082234859467,0.13215799534574468,133.92857142857142,1770.2677582928297,0.0,-275.00048828125,97.38187408447266,-39.712867736816406,sad,0.13652843,-0.26626518,0.031380773,1,0.036059327,1,0,1
train/dia3317_utt3317.wav,train,3317,3317,"It's, I mean, it's nothing, I'm fine.",sadness,negative,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3317_utt3317.wav,True,neutral,0.34633267,-0.4709312,0,0,0.34633267,242.24083724488685,35.397581899126536,98.72654969825166,0.030544377729888696,0.02482977695763111,0.012471049092710018,0.24819236993789673,0.13746056189903846,208.33333333333334,1695.1688924636437,0.0,-286.4043884277344,99.83617401123047,-52.37698745727539,happy,0.13685742,-0.24478725,0.22614396,1,0.047398195,1,0,1
train/dia3318_utt3318.wav,train,3318,3318,It's my friends.,sadness,negative,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3318_utt3318.wav,True,neutral,0.80165535,0.049506314,0,0,0.80165535,222.91364750407652,29.52351385065941,90.58896514149095,0.030372290843704047,0.011451671831309795,0.009860322810709476,0.24997444450855255,0.14539755544354838,144.23076923076923,1947.1616590546687,0.06521669904149285,-373.22283935546875,90.66616821289062,-4.696398735046387,calm,0.12995848,-0.2619568,0.31146312,-1,0.10418191,1,1,1
train/dia3319_utt3319.wav,train,3319,3319,They-they have a liking problem with you.,sadness,negative,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3319_utt3319.wav,True,sadness,0.3132523,-0.5917044,0,0,0.16836211,196.48198918206532,13.70951561914452,57.11670994644717,0.022592946303649247,0.012201886624097824,0.009705043397843838,0.21465584635734558,0.08876255580357142,110.29411764705883,1488.9918740434257,0.02898550724637683,-390.64996337890625,108.37965393066406,-16.883485794067383,happy,0.12832797,-0.2487725,0.34293193,1,0.04019903,1,0,0
train/dia3320_utt3320.wav,train,3320,3320,"In that, um, they don't.",sadness,negative,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3320_utt3320.wav,True,neutral,0.7683318,-0.16203168,0,0,0.7683318,193.76965737473273,16.883622962793808,95.28879251039089,0.03736475444240757,0.012315364554524422,0.011918706819415092,0.18590225279331207,0.11850873161764706,104.16666666666667,1759.7131162753835,0.1771667166485963,-345.3194885253906,94.62252044677734,-14.01375675201416,calm,0.13315144,-0.25057408,0.0885424,-1,0.10230449,1,0,1
train/dia3321_utt3321.wav,train,3321,3321,Oh. They don't.,surprise,positive,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3321_utt3321.wav,True,surprise,0.33609423,-0.207729,0,0,0.25112757,77.43329171757175,9.031598686790545,29.25426677172665,0.054200493434919804,0.0068015409633517265,0.007931401021778584,0.2422800213098526,0.06351642219387756,144.23076923076923,1287.4351403001383,0.0625,-450.8399963378906,117.10698699951172,13.459602355957031,calm,0.13062651,-0.26296952,0.055240527,-1,0.043902818,1,0,0
train/dia3322_utt3322.wav,train,3322,3322,But they don't see all the wonderfulness that I see.,joy,positive,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3322_utt3322.wav,True,surprise,0.42466646,-0.0268116,0,0,0.3442752,261.961791294502,87.32253752917727,338.07538768490565,0.06226366294092282,0.015546376816928387,0.011886552907526493,0.2113564908504486,0.12619955708661418,156.25,1743.5467847583234,0.16666666666666674,-357.1665344238281,96.69620513916016,-16.005550384521484,calm,0.12953268,-0.25033504,0.22352344,-1,0.055008184,1,0,1
train/dia3323_utt3323.wav,train,3323,3323,They don't see all the good stuff and all the sweet stuff.,sadness,negative,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3323_utt3323.wav,True,disgust,0.7787741,-0.6030591,0,0,0.128563,265.70582176577716,59.82770759763623,249.0481975918057,0.04875204567105667,0.011663893237709999,0.008411059156060219,0.2460365742444992,0.15384177791262135,98.6842105263158,1982.0952674624864,0.009803921568627305,-368.6062927246094,91.25668334960938,-9.024734497070312,neutral,0.1282985,-0.25686762,0.3461915,1,0.09991555,1,0,1
train/dia3324_utt3324.wav,train,3324,3324,You got me.,neutral,neutral,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3324_utt3324.wav,True,neutral,0.31185967,-0.22188883,0,0,0.31185967,137.08941652798663,5.001278980007353,18.479137615514617,0.03025123842625696,0.01926048845052719,0.014852633699774742,0.2228154093027115,0.11821954900568182,133.92857142857142,1606.4637499457158,0.06976744186046502,-283.6404724121094,106.1223373413086,-30.78076934814453,disgust,0.13156553,-0.26152372,0.0396349,-1,0.041029982,1,0,0
train/dia3325_utt3325.wav,train,3325,3325,Yeah. Right.,neutral,neutral,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3325_utt3325.wav,True,neutral,0.69544846,-0.20134197,0,0,0.69544846,127.75654259495059,66.69660290581047,170.053304248216,0.061128466526750753,0.01946423016488552,0.017588024958968163,0.2976915240287781,0.10568763469827586,117.1875,1639.2745877758362,0.33720930232558133,-360.7085266113281,100.9539566040039,-10.315871238708496,fearful,0.13396463,-0.24333417,0.041992202,-1,0.093165495,1,0,0
train/dia3326_utt3326.wav,train,3326,3326,"Good, and hey! My treat.  But that's only because you're not eating anything, right?",joy,positive,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3326_utt3326.wav,True,joy,0.94720155,0.74114877,1,1,0.025506813,109.98317535651972,39.29561394253492,170.053304248216,0.049942666898195334,0.01686742901802063,0.016611067578196526,0.25481265783309937,0.10642964572192513,117.1875,1648.7206732142597,0.3803584694422065,-374.3343200683594,99.77677154541016,-10.345229148864746,neutral,0.13081808,-0.25626963,0.9974184,-1,0.12391109,1,1,0
train/dia3327_utt3327.wav,train,3327,3327,I cant believe were here.,joy,positive,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3327_utt3327.wav,True,surprise,0.7213244,0.039998144,0,0,0.019037388,242.59521589957026,118.88662431768446,273.87999026459727,0.03876890772209715,0.05009350925683975,0.025238368660211563,0.1363787204027176,0.1282585299744898,156.25,1732.897069575273,0.0,-201.0984344482422,89.92402648925781,-16.805404663085938,fearful,0.13192709,-0.26657346,0.3065716,-1,0.09516223,1,1,1
train/dia3328_utt3328.wav,train,3328,3328,Oh youve got to be kidding me.,surprise,negative,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3328_utt3328.wav,True,surprise,0.31552508,-0.27078456,0,0,0.103086434,91.80146705846832,18.594495089273874,47.816854705634455,0.062370943041051084,0.019841672852635384,0.010389157570898533,0.16413171589374542,0.15198613556338028,170.45454545454547,2067.7737487039185,0.0,-230.80935668945312,74.03014373779297,3.6625125408172607,calm,0.13353841,-0.25527295,0.015511602,1,0.042134717,1,0,0
train/dia3329_utt3329.wav,train,3329,3329,Well you can have the suite if you want.,neutral,neutral,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3329_utt3329.wav,True,neutral,0.96203,-0.013410328,0,0,0.96203,259.67717365423107,54.84359764958358,208.52730045632066,0.0570833217851546,0.0451660193502903,0.024470478296279907,0.1668296605348587,0.14624423668032788,133.92857142857142,1923.810404756101,0.0,-204.52481079101562,85.18003845214844,-5.735931396484375,fearful,0.1290485,-0.26841822,0.2550079,-1,0.124148525,1,0,0
train/dia3330_utt3330.wav,train,3330,3330,We dont care about where we stay.,neutral,neutral,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3330_utt3330.wav,True,anger,0.41468486,-0.57172596,0,0,0.212298,182.84335107670503,46.69392405690312,179.33825882206474,0.04624777086026687,0.030627882108092308,0.021712368354201317,0.17958641052246094,0.14045484138257575,117.1875,1840.0882467359925,0.0,-250.43724060058594,91.94276428222656,-2.548069715499878,fearful,0.13254884,-0.25979635,0.3119296,1,0.054965995,1,0,1
train/dia3331_utt3331.wav,train,3331,3331,Were here to celebrate our love together.,anger,negative,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3331_utt3331.wav,True,joy,0.7371393,0.52630424,0,0,0.114239834,185.60991389973066,18.890883276948045,62.94450478866807,0.012993845609197136,0.054181646555662155,0.02184860035777092,0.15700368583202362,0.14267578125,156.25,1951.584940061821,0.0,-190.90805053710938,79.44297790527344,-3.8262245655059814,sad,0.13480702,-0.2723582,0.7986624,-1,0.09937155,1,1,1
train/dia3332_utt3332.wav,train,3332,3332,We dont have to get free stuff.,anger,negative,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3332_utt3332.wav,True,neutral,0.39200884,-0.3940875,0,0,0.39200884,96.29895090481065,20.98934458157693,46.70913067349318,0.04253642765416259,0.02316620759665966,0.019873013719916344,0.19914257526397705,0.145751953125,125.0,2005.0733780179523,0.0,-248.0271453857422,79.7795181274414,7.704499244689941,fearful,0.13057484,-0.25742558,0.13666192,1,0.05118649,1,0,1
train/dia3333_utt3333.wav,train,3333,3333,We just want to be together.,joy,positive,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3333_utt3333.wav,True,neutral,0.7745677,-0.0366107,0,1,0.7745677,218.8273547075544,21.011320108365886,73.40572410302619,0.0290621212019277,0.03624565526843071,0.03273281827569008,0.1546233594417572,0.11613889600409837,117.1875,1672.1423145682863,0.0,-246.86520385742188,93.96562194824219,9.927535057067871,disgust,0.13423005,-0.2625455,0.2259348,-1,0.10397026,1,0,1
train/dia3334_utt3334.wav,train,3334,3334,We need the stuff.,neutral,neutral,/kaggle/input/datasets/kaunghsethein/meld-prepared-audio/meld_prepared/train/dia3334_utt3334.wav,True,neutral,0.9141752,-0.04019572,0,0,0.9141752,76.33320035677636,8.614792267874314,17.958019832922247,0.11514011543324217,0.059458643198013306,0.03834732249379158,0.1436084359884262,0.20289327330508475,110.29411764705883,2191.357000357573,0.0,-161.8722686767578,69.0400619506836,-15.65164566040039,happy,0.14144333,-0.2313242,0.19112848,-1,0.12930398,1,0,0
